id,j,branch,wavenumber,intensity,pressure,temperature,model,npoints,rms,amplitude,amplitude_std,center,center_std,sigma,sigma_std,gamma,gamma_std,fwhm,fwhm_std,height,height_std
12,2,R35,5723.28709,3.61393,218.0,315.15,Gaussian,88,0.1784186316886002,0.3382563168663298,0.0038343686021722,5723.287894363707,0.0005164895091281,0.0405882340311309,0.0005559641122635,,,0.0955779852611878,0.0013091954143028,3.3247259029964304,0.0367034614324149
13,3,R35,5739.2478,4.04189,218.0,315.15,Gaussian,81,0.2286543084913486,0.3379804728192955,0.0047184313863619,5739.247789779383,0.0005849990062972,0.0373190619167687,0.000629403647828,,,0.0878796733828452,0.0014821322934135,3.613025093780065,0.0491293511157712
14,4,R35,5753.94859,3.55798,218.0,315.15,Gaussian,77,0.1806167907447899,0.2904635363951794,0.0036702435016199,5753.948831055699,0.000506718095995,0.0357217254077821,0.0005467287480997,,,0.0841182334247536,0.0012874477850531,3.2439136114735905,0.0398315366792994
15,5,R35,5767.38195,3.04873,218.0,315.15,Gaussian,69,0.1599384454748999,0.2206061786919861,0.0030556728327446,5767.380821671307,0.0004939187262502,0.0317434574439934,0.0005310716376458,,,0.0747501284582646,0.0012505781172668,2.7725126186040345,0.0374033088205579
16,6,R35,5779.53281,2.29616,218.0,315.15,Gaussian,62,0.1162266419019273,0.14924671668368,0.0020796076331999,5779.531890130261,0.0004416455178724,0.028198585973336,0.0004727944119415,,,0.0664025942217311,0.0011133457349737,2.111482770006135,0.028771277742109
17,7,R35,5790.39362,1.53819,218.0,315.15,Gaussian,55,0.0632681162784799,0.0924568303961929,0.0010864121805955,5790.393449137097,0.000335480915766,0.0254633269262947,0.0003617642474869,,,0.0599615515125773,0.0008518896860481,1.4485515060829652,0.0165852322318557
18,8,R35,5799.95309,0.91093,218.0,315.15,Gaussian,51,0.0289776285540808,0.052412675621745,0.0004864308718972,5799.952629473156,0.0002479448041715,0.0238646271133669,0.0002687105445318,,,0.0561969012190986,0.0006327649648085,0.8761768311888319,0.0078905574507341
19,9,R35,5808.2037,0.49219,218.0,315.15,Gaussian,52,0.0148652388481341,0.0290745571164835,0.000251780346183,5808.202631579112,0.0002356490253816,0.0243010094415954,0.0002552900801329,,,0.0572245030532577,0.0006011621861473,0.4773081840656984,0.0040100883632586
20,1,P37,5643.06735,0.52315,218.0,315.15,Gaussian,110,0.0379923619428904,0.0554393729262194,0.0008624749443024,5643.067108124821,0.0008375362366154,0.0475237494936733,0.0008799513686691,,,0.1119098757826918,0.0020721270794427,0.4653906979433111,0.0071340522895509
22,3,P37,5597.79921,0.86564,218.0,315.15,Gaussian,108,0.0514054903168525,0.0943574253187038,0.0011692926963312,5597.799020128632,0.0006627584944372,0.0472606235843229,0.0006991638271935,,,0.1112902616288353,0.0016464049633483,0.79650172646492,0.0097056641370666
23,4,P37,5573.40334,0.828,218.0,315.15,Gaussian,104,0.0472502831089896,0.0877772893384029,0.0010645816661196,5573.402330806451,0.0006305042158815,0.0460032280170021,0.0006677320430909,,,0.108329321398997,0.0015723887676615,0.7612090543621358,0.0090605652305211
24,5,P37,5547.84926,0.72616,218.0,315.15,Gaussian,96,0.0433457184757563,0.070418145281069,0.0009350728275022,5547.849984300109,0.0006336021343572,0.0421708606266266,0.0006692757912553,,,0.099304786020793,0.0015760240102814,0.6661656039911614,0.0086898685599087
25,6,P37,5521.15769,0.58769,218.0,315.15,Gaussian,92,0.0432451964551771,0.0526393397090512,0.0009036832233148,5521.157080764152,0.000773328229936,0.0397442677088135,0.0008133317308298,,,0.0935905964860683,0.0019152498210524,0.5283795743292393,0.0089244257807427
26,2,P37,5621.02746,0.79906,218.0,315.15,Gaussian,103,0.0451033263603706,0.084525363339023,0.0010221910428278,5621.025710299019,0.000630015417578,0.0461891527037716,0.0006704616978158,,,0.1087671405698955,0.0015788166097515,0.730057619265486,0.0086457916120679
27,1,P35,5647.0919,1.49895,218.0,315.15,Gaussian,93,0.0780081946240708,0.1458945556981837,0.0016927894785291,5647.091459327595,0.0005499258554484,0.0421178858215725,0.0005877187171898,,,0.0991800398903553,0.0013839717904414,1.3819190700664297,0.0156802397024312
28,2,P35,5625.01622,2.42883,218.0,315.15,Gaussian,91,0.1262020097503081,0.2328172679112848,0.002745639874415,5625.01619896017,0.0005541740354163,0.0418602645197243,0.0005959155392484,,,0.0985733880963373,0.0014032738297031,2.218826311918771,0.025511223881176
29,3,P35,5601.7522,2.67066,218.0,315.15,Gaussian,94,0.1389692681938226,0.2624479105080554,0.0030482465389152,5601.7525720532085,0.0005598525300792,0.0428865126009829,0.0006000138697264,,,0.1009900176030467,0.0014129246645284,2.4413636525409164,0.0276960244752882
30,4,P35,5577.31489,2.57095,218.0,315.15,Gaussian,89,0.1309386153759383,0.2408606647284785,0.0028052001176676,5577.316489611929,0.0005325006673096,0.0406749161194455,0.0005710405483428,,,0.0957821059763927,0.0013446977082633,2.362377522405521,0.0268537653038278
31,5,P35,5551.72315,2.13637,218.0,315.15,Gaussian,84,0.1045589312876388,0.1901039903744632,0.0021792202460242,5551.722722779319,0.0004942698834546,0.0383373413596599,0.000529799526646,,,0.0902775381805544,0.0012475825211793,1.9782415908206044,0.0221275194791228
32,6,P35,5524.98449,1.69589,218.0,315.15,Gaussian,75,0.0827238988778935,0.134221887560719,0.0016293405101824,5524.984916097175,0.0004653708543161,0.033993000314541,0.0004971555554573,,,0.0800473970006874,0.0011707118510684,1.5752298425658302,0.0186716457401702
33,7,P35,5497.11588,1.24209,218.0,315.15,Gaussian,65,0.0611189830594815,0.0843500395147568,0.0011065097319995,5497.116779178078,0.0004296355575534,0.0290159147615014,0.0004565084618228,,,0.0683272563986788,0.0010749952573234,1.1597359258084163,0.0149088055321289
34,8,P35,5468.13048,0.75941,218.0,315.15,Gaussian,64,0.0379484615017208,0.0498754149133734,0.0006677083905891,5468.129934945273,0.0004221873444153,0.0278563509740898,0.0004446039843107,,,0.0655966924008063,0.0010469623595846,0.7142864030361605,0.0094136344894632
35,9,P35,5438.04149,0.4354,218.0,315.15,Gaussian,73,0.0300155469104658,0.0291116365116762,0.0005279362761027,5438.042037387429,0.0005978325503846,0.028758730477657,0.0006121131218016,,,0.0677216337033964,0.0014414162215415,0.403837827116709,0.0072770805790914
1,0,R37,5683.55576,0.57396,218.0,315.15,Lorentz,108,0.0109808827789375,0.0810507489660406,0.0004101733777575,5683.5548898500565,0.0002076842568243,0.0456056468908983,0.000327927904262,,,0.0912112937817966,0.0006558558088277,0.5657030994434674,0.0026157485428141
2,1,R37,5701.96848,0.97746,218.0,315.15,Lorentz,98,0.0086130508851916,0.1326912379684415,0.0003194812757777,5701.969550112083,9.293305049800482e-05,0.0434134656014582,0.0001484567984906,,,0.0868269312029164,0.0002969135970382,0.9728994012215452,0.0021141778822787
3,2,R37,5719.1552,1.20204,218.0,315.15,Lorentz,94,0.0072652798631895,0.1608425811381668,0.0002703654916416,5719.15471282759,6.346331109775152e-05,0.0428013655906389,0.0001021575564094,,,0.0856027311812779,0.0002043151123344,1.196171785907438,0.0018009503564213
4,3,R37,5735.0933,1.24881,218.0,315.15,Lorentz,91,0.0078335431435102,0.1603763872172779,0.0002849002864102,5735.094357319137,6.452573274889335e-05,0.0410731029960806,0.0001036092340622,,,0.0821462059921613,0.0002072184679912,1.242891041915296,0.0019822850050401
5,4,R37,5749.77904,1.15542,218.0,315.15,Lorentz,84,0.0052522213214505,0.139559013962418,0.0001861332661646,5749.778401612885,4.521919934071466e-05,0.0385337042972064,7.296023275582024e-05,,,0.0770674085944129,0.0001459204657318,1.1528353317876152,0.0013744987890503
6,5,R37,5763.19545,0.98767,218.0,315.15,Lorentz,76,0.0044489497759305,0.1076787528381037,0.0001489417198411,5763.195995792941,4.213904993777479e-05,0.0345651353125018,6.785472764479693e-05,,,0.0691302706250036,0.000135709455519,0.9916122919277142,0.0012291147478609
7,6,R37,5775.335,0.75243,218.0,315.15,Lorentz,72,0.0075448395736135,0.0740785752663957,0.000236109676827,5775.335606399662,8.867445482669586e-05,0.0310658851825607,0.0001406626441214,,,0.0621317703651214,0.000281325288495,0.7590301627209337,0.002198545272323
8,7,R37,5786.18828,0.51725,218.0,315.15,Lorentz,72,0.0097913983683397,0.0479888747045873,0.0002917035400772,5786.188721545056,0.0001613155034118,0.0292107666608993,0.00025230790954,,,0.0584215333217987,0.0005046158190816,0.522935056298156,0.0029296773519956
9,8,R37,5795.7421,0.32464,218.0,315.15,Lorentz,91,0.0155052921754098,0.0312261451008152,0.0004532080260208,5795.742468987103,0.0004193729311786,0.0309099696950674,0.0006343064795286,,,0.0618199393901348,0.0012686129594332,0.3215658644276229,0.0044201546631776
10,0,R35,5687.63869,1.6936,218.0,315.15,Lorentz,89,0.008177193874001,0.2171980443073077,0.000299563615436,5687.6389218784725,4.97263898322848e-05,0.0410222714553696,8.032353157484646e-05,,,0.0820445429107392,0.0001606470628684,1.6853354363585602,0.0020744381751959
11,1,R35,5706.07966,2.98303,218.0,315.15,Lorentz,87,0.0168663096388138,0.3774000154887594,0.0006170112304403,5706.079852637344,5.8193052510798346e-05,0.0407495333254739,9.452933117006426e-05,,,0.0814990666509478,0.0001890586623831,2.948013176757732,0.0042851585433324
12,2,R35,5723.28709,3.61393,218.0,315.15,Lorentz,88,0.0159459154434262,0.4641621458159551,0.0005876692358454,5723.287911238993,4.563677672139711e-05,0.0412774330453049,7.415843328716119e-05,,,0.0825548660906099,0.0001483168665806,3.579374862198884,0.0040270829727919
13,3,R35,5739.2478,4.04189,218.0,315.15,Lorentz,81,0.0568973510146621,0.4610747320161183,0.0019981799558787,5739.247864088236,0.0001425840704415,0.0374839394623605,0.0002306061207708,,,0.074967878924721,0.0004612122412092,3.91540094092701,0.0151264455755122
14,4,R35,5753.94859,3.55798,218.0,315.15,Lorentz,77,0.0264806961631724,0.3982757709606651,0.0009219825590658,5753.9488268217465,7.327446178815953e-05,0.0362531014403186,0.0001191028023129,,,0.0725062028806373,0.0002382056045267,3.496945524388156,0.0071770238724759
15,5,R35,5767.38195,3.04873,218.0,315.15,Lorentz,69,0.0264441181321076,0.3017455404665082,0.0008584673891272,5767.380913980295,7.977772208931988e-05,0.0320731258065629,0.0001293535730528,,,0.0641462516131259,0.0002587071453174,2.994675149239312,0.0075874565689968
16,6,R35,5779.53281,2.29616,218.0,315.15,Lorentz,62,0.0101392752593729,0.2042718522809676,0.0003117007093507,5779.531897431666,3.829996784710954e-05,0.0285566311843303,6.1873685455358e-05,,,0.0571132623686607,0.0001237473708898,2.276940597532679,0.0031036519116273
17,7,R35,5790.39362,1.53819,218.0,315.15,Lorentz,55,0.0090439618569097,0.1276863136949443,0.0002715317789039,5790.393448927745,4.852229206998512e-05,0.0262443895982376,7.919439134540652e-05,,,0.0524887791964752,0.0001583887826515,1.5486669099873338,0.0029078787874485
18,8,R35,5799.95309,0.91093,218.0,315.15,Lorentz,51,0.0151694360928256,0.0729031481666942,0.0004504205982669,5799.952761353896,0.0001329327096532,0.0249519947047585,0.0002186943486349,,,0.049903989409517,0.0004373886963438,0.9300175828508068,0.0050288204925249
19,9,R35,5808.2037,0.49219,218.0,315.15,Lorentz,52,0.0102514355058677,0.0405061441770076,0.0003080759816309,5808.202795844064,0.0001670886868847,0.0254980205498351,0.0002750763194787,,,0.0509960410996703,0.0005501526395889,0.5056669664678045,0.0033619079973864
20,1,P37,5643.06735,0.52315,218.0,315.15,Lorentz,110,0.0117456393219763,0.0743540254369694,0.0004399798931403,5643.066977762806,0.0002463086927433,0.0461810962064863,0.0003883311976426,,,0.0923621924129727,0.0007766623956757,0.5124958986598283,0.0027768488878926
22,3,P37,5597.79921,0.86564,218.0,315.15,Lorentz,108,0.0088528431791583,0.1280590448889306,0.0003396269339839,5597.798936891377,0.0001115658930794,0.0471200813534216,0.0001775451268284,,,0.0942401627068432,0.0003550902529589,0.8650762180768405,0.0020799857855738
23,4,P37,5573.40334,0.828,218.0,315.15,Lorentz,104,0.0066758688263945,0.1193483432205615,0.0002545079723627,5573.402467612117,8.727051279001608e-05,0.0460225854278506,0.0001394116491862,,,0.0920451708557013,0.0002788232979635,0.8254590402196971,0.001589616839818
24,5,P37,5547.84926,0.72616,218.0,315.15,Lorentz,96,0.0080410188730291,0.0955340214466015,0.0002923548059426,5547.850217550553,0.0001146605903184,0.0420039358234849,0.0001825809126866,,,0.0840078716469698,0.0003651618260511,0.7239660812038304,0.0020058345825158
25,6,P37,5521.15769,0.58769,218.0,315.15,Lorentz,92,0.0140580318288681,0.0707623133571108,0.0004862577195698,5521.157449394322,0.0002399192267896,0.0387856267876711,0.0003786086467245,,,0.0775712535753423,0.0007572172952313,0.5807394840304723,0.0036437305333901
26,2,P37,5621.02746,0.79906,218.0,315.15,Lorentz,103,0.0080054039320871,0.1150469820997901,0.0003074636658186,5621.025957946512,0.0001095045206207,0.0462728745897604,0.0001756513224945,,,0.0925457491795209,0.0003513026448919,0.7914051956389498,0.0019027229949227
27,1,P35,5647.0919,1.49895,218.0,315.15,Lorentz,93,0.0099725889044301,0.1995371859613474,0.0003711289544211,5647.091721340137,6.975137348394035e-05,0.0425938404989691,0.0001124786639132,,,0.0851876809979383,0.0002249573278829,1.4911701073580113,0.0024795852588228
28,2,P35,5625.01622,2.42883,218.0,315.15,Lorentz,91,0.0173540527793874,0.3188405999205528,0.0006484874882083,5625.016244656711,7.553361955107213e-05,0.0423955716453376,0.0001224023067709,,,0.0847911432906753,0.0002448046139292,2.393884916228325,0.0043317794636195
29,3,P35,5601.7522,2.67066,218.0,315.15,Lorentz,94,0.0179105350264545,0.3589798588025218,0.0006739607092846,5601.75258809636,7.152390352764462e-05,0.0433575130823213,0.0001155614336485,,,0.0867150261646427,0.0002311228676391,2.635456575668683,0.0044149068647823
30,4,P35,5577.31489,2.57095,218.0,315.15,Lorentz,89,0.0139966642824332,0.3298385518372153,0.0005148499293665,5577.316395688685,5.646189143238189e-05,0.0412180499213301,9.133461305972013e-05,,,0.0824360998426603,0.0001826692256891,2.547206300439665,0.003543383744788
31,5,P35,5551.72315,2.13637,218.0,315.15,Lorentz,84,0.0076356586522333,0.260661150697363,0.0002725653990228,5551.722728518999,3.569594961080499e-05,0.0389629117646757,5.781600064344845e-05,,,0.0779258235293514,0.0001156320014346,2.129487275321789,0.0019848719094324
32,6,P35,5524.98449,1.69589,218.0,315.15,Lorentz,75,0.0076217228229956,0.1838126189794608,0.0002566552883722,5524.985058451576,4.23516652966312e-05,0.0344874658088383,6.83626709172403e-05,,,0.0689749316176766,0.0001367253420459,1.6965403225161213,0.0021153468404252
33,7,P35,5497.11588,1.24209,218.0,315.15,Lorentz,65,0.0065672636800524,0.1153812433916986,0.0002036372268507,5497.116668713713,4.5860442610293256e-05,0.0294006389201777,7.368744745229551e-05,,,0.0588012778403554,0.0001473748947369,1.2491902691502876,0.0019782476174439
34,8,P35,5468.13048,0.75941,218.0,315.15,Lorentz,64,0.00767567546683,0.0680678135639743,0.0002306424735311,5468.129989603888,8.498632178135402e-05,0.028150646127893,0.0001355081210976,,,0.0563012922557861,0.0002710162422388,0.7696682637525284,0.0023589086906163
35,9,P35,5438.04149,0.4354,218.0,315.15,Lorentz,73,0.0095270870532965,0.0390370648014836,0.0002747042036198,5438.042128546731,0.0001819451933267,0.0281152331561638,0.0002811504171944,,,0.0562304663123276,0.0005623008347375,0.4419626941820182,0.002897967708559
1,0,R37,5683.55388,0.60526,301.0,315.15,Gaussian,141,0.0429328368955614,0.0824813346552002,0.0011018231057342,5683.554300647945,0.0009217377913429,0.0608823728685916,0.0009685617870899,,,0.143367029278417,0.0022807886597874,0.5404732405131119,0.0071092968545305
2,1,R37,5701.97037,1.02838,301.0,315.15,Gaussian,129,0.0593551914244314,0.1352911010326745,0.0014919849747101,5701.969616513359,0.0007144724292802,0.0573492477368557,0.0007578215946709,,,0.1350471555557027,0.0017845334459338,0.9411342806650508,0.0101765376174879
3,2,R37,5719.1552,1.25557,301.0,315.15,Gaussian,127,0.0726144137669294,0.1629186589121198,0.001812444006697,5719.154319304963,0.0007116813429067,0.0567285981718126,0.0007564832095672,,,0.1335856375469478,0.0017813817900645,1.145720969562252,0.0124980554352391
4,3,R37,5735.09519,1.29595,301.0,315.15,Gaussian,123,0.0722184247532396,0.1629858815601137,0.0017711716694767,5735.093785559535,0.0006714512761087,0.0547471583623091,0.0007126837332552,,,0.1289197034547328,0.0016782419022333,1.1876773955428512,0.0126605312872847
5,4,R37,5749.77715,1.2162,301.0,315.15,Gaussian,112,0.0661807838689587,0.1412279358499505,0.0015677268685501,5749.777306257576,0.0006313565036952,0.0504738516072567,0.0006732518329184,,,0.1188568352418002,0.0015853868803558,1.1162571461879756,0.0121247907124794
6,5,R37,5763.19545,1.04355,301.0,315.15,Gaussian,100,0.0569273859826145,0.1078254637532898,0.001272324318352,5763.195044863474,0.000596824085001,0.0448335232258778,0.0006350774512896,,,0.1055748771627617,0.0014954930815595,0.95946370959031,0.011086023687208
7,6,R37,5775.335,0.80142,301.0,315.15,Gaussian,92,0.0458499830712936,0.0751330868869957,0.0009713120130836,5775.334135465985,0.0005935545415674,0.0406249676803287,0.0006281238220567,,,0.0956644863929917,0.001479118544248,0.7378163774715248,0.0093673704320216
8,7,R37,5786.18828,0.56958,301.0,315.15,Gaussian,88,0.0398539728884549,0.0483923615226292,0.0008047394212127,5786.187197833001,0.0007071094345159,0.0374240026375247,0.0007390774991045,,,0.088126789890896,0.001740394474221,0.515865718460362,0.0084669125860494
9,8,R37,5795.7421,0.35328,301.0,315.15,Gaussian,102,0.032410120991543,0.0315064299566369,0.0006710010096337,5795.741223949647,0.0009860541960722,0.0404990136587943,0.0010125654891167,,,0.0953678873440021,0.0023844094579153,0.3103593518989374,0.0065657311571679
10,0,R35,5687.64057,1.77835,301.0,315.15,Gaussian,118,0.0947206860947873,0.21909624519142,0.0023073945165525,5687.639096427346,0.0006329490832158,0.0533732348460529,0.0006759297970216,,,0.1256843608801824,0.0015916929940102,1.6376515350838428,0.0168664681587415
11,1,R35,5706.07778,3.13666,301.0,315.15,Gaussian,116,0.1596600817236092,0.3837571874520893,0.0038770165883172,5706.079551813681,0.0005997093502866,0.0527492726934937,0.0006417516058892,,,0.1242150423240928,0.0015112095152963,2.9023523394010926,0.0286377962060422
12,2,R35,5723.29086,3.81703,301.0,315.15,Gaussian,117,0.1940310358674905,0.4717061287442409,0.0047647450408716,5723.28749989112,0.0006090309797597,0.0536533009310058,0.0006539761834259,,,0.1263438660983512,0.00153999619358,3.507398886180621,0.0345433830985982
13,3,R35,5739.2478,3.84862,301.0,315.15,Gaussian,114,0.1892993544648531,0.4707097149779136,0.004587258784739,5739.247092723941,0.0005720750668367,0.0522233122537314,0.0006140094723696,,,0.1229765001613319,0.001445881784714,3.5958273847751907,0.0341723717510688
14,4,R35,5753.94859,3.80768,301.0,315.15,Gaussian,102,0.2039064750347511,0.4048139558963574,0.0046817188894365,5753.947894434065,0.0006073400490364,0.0467114867137123,0.00065175801102,,,0.1099971431431842,0.0015347727980372,3.457338269432196,0.0389899647268326
15,5,R35,5767.38007,3.17453,301.0,315.15,Gaussian,92,0.1649044331106124,0.3053543938629208,0.0035872548558526,5767.379842545818,0.0005547349762238,0.0419992455301421,0.000594624566424,,,0.0989006633592892,0.0014002338192623,2.900499346240693,0.0332619921325553
16,6,R35,5779.53092,2.43581,301.0,315.15,Gaussian,80,0.1250663570159819,0.2062171757569929,0.0025778268264347,5779.53082710101,0.0005192852971379,0.036863834659635,0.0005586577489587,,,0.0868076951332018,0.0013155384346225,2.2316928001546508,0.0271798903702475
17,7,R35,5790.39174,1.66901,301.0,315.15,Gaussian,72,0.0827513312084728,0.1268144325785674,0.0015998255924344,5790.392284846922,0.000465198622994,0.0327422018935901,0.0004977186071753,,,0.0771019918630638,0.0011720377322888,1.5451508597530472,0.0190277006483377
18,8,R35,5799.95121,1.01755,301.0,315.15,Gaussian,67,0.0494977821383575,0.0714210915821352,0.0009072650557735,5799.951638166011,0.0004283793042641,0.0298876117596091,0.0004550507869122,,,0.0703799459237629,0.0010715626939062,0.9533346047673712,0.0118738674012711
19,9,R35,5808.20181,0.54931,301.0,315.15,Gaussian,76,0.0367391264646593,0.0397872007492937,0.0006793501562805,5808.201864868163,0.0006121153765496,0.0314153972472659,0.0006340102765334,,,0.0739776057458068,0.0014929800826069,0.5052553450956716,0.0085389063144571
20,1,P37,5643.06735,0.55589,301.0,315.15,Gaussian,152,0.0426167782156391,0.0780485621833464,0.0011208695893307,5643.066856091418,0.0010523395682357,0.0644682589715697,0.0010987450644418,,,0.1518111455914318,0.0025873468467622,0.4829798943825751,0.0068468766798497
21,2,P37,5621.02746,0.83476,301.0,315.15,Gaussian,137,0.0482496415977837,0.1161230883157773,0.0012499574234637,5621.026138890525,0.0007414289764116,0.0609901825672334,0.0007868109257175,,,0.1436209017129726,0.0018527981044609,0.7595716226087816,0.0080156703634938
22,3,P37,5597.79921,0.92806,301.0,315.15,Gaussian,141,0.0582674869812519,0.1292104739315677,0.0015120611390513,5597.799078377086,0.0008184791187957,0.0618018087001348,0.0008637520212439,,,0.1455321351632515,0.0020339805442871,0.834077913552022,0.0095942835979997
23,4,P37,5573.40146,0.8784,301.0,315.15,Gaussian,138,0.0542262675261246,0.1205731411722028,0.0013943200751765,5573.40113681424,0.000792404549215,0.0605600323031023,0.0008367781218952,,,0.1426079752679915,0.0019704618636774,0.7942817139976849,0.0090247422574459
24,5,P37,5547.84926,0.76051,301.0,315.15,Gaussian,129,0.0472920211039018,0.0971363229892368,0.0011682800150599,5547.849743825359,0.0007642913220545,0.0560795976299206,0.0008042336947733,,,0.1320573580908897,0.0018938255817919,0.6910140183707997,0.0081785910398093
25,6,P37,5521.15769,0.62453,301.0,315.15,Gaussian,120,0.0460141653307246,0.0712591130058703,0.0010941540498514,5521.156865401066,0.0009047936277382,0.0519861998773381,0.0009510333570109,,,0.1224181431951533,0.0022395123635369,0.546842710288473,0.0082676036032364
26,7,P37,5493.33427,0.44243,301.0,315.15,Gaussian,127,0.0391408238853239,0.0529556965451854,0.0009620703302443,5493.33676051523,0.0011332843177703,0.0552063728707739,0.0011988226131515,,,0.1300010709635558,0.0028230114647211,0.3826780547110083,0.0068188625343777
27,8,P37,5464.39784,0.30964,301.0,315.15,Gaussian,184,0.0399141446414479,0.0396188391562835,0.0010751544328684,5464.395742836142,0.0021244124689782,0.0686665804721815,0.0021974804336908,,,0.1616974370275025,0.0051746708757569,0.2301793784931677,0.0061759865831987
28,1,P35,5647.0919,1.62856,301.0,315.15,Gaussian,120,0.0901946232864878,0.2027503667382327,0.0022260480592642,5647.0911100885305,0.0006745386230297,0.0546331183578761,0.0007223846053857,,,0.1286511597714938,0.0017010857170362,1.4805250013837683,0.015876146346395
29,2,P35,5625.01434,2.48956,301.0,315.15,Gaussian,123,0.1269591301242878,0.322087288299042,0.003173255490293,5625.016382858621,0.0006207372930216,0.0560145428459977,0.000664682426071,,,0.1319041657846123,0.0015652074643414,2.293944341348203,0.0220732862234584
30,3,P35,5601.75596,2.71165,301.0,315.15,Gaussian,128,0.1373467453068542,0.3647488495244586,0.0034897944981826,5601.752701879417,0.0006254203927985,0.0580855430461457,0.0006687906586892,,,0.1367809984759249,0.0015748816211241,2.505162856720454,0.0234247900271338
31,4,P35,5577.31489,2.58828,301.0,315.15,Gaussian,122,0.1343049119010361,0.3330316769108194,0.0033549981705206,5577.315638071364,0.0006317939559969,0.0557988563145288,0.0006777144385495,,,0.1313962628265788,0.0015958955151558,2.381059970310989,0.0234081344712115
32,5,P35,5551.72127,2.27735,301.0,315.15,Gaussian,110,0.1149931687742373,0.2651116210161168,0.0027404723271171,5551.722400273686,0.0005861076192222,0.0504622904135694,0.0006294672492046,,,0.1188296107116815,0.0014822820683441,2.0959064477275047,0.0211244060622027
33,6,P35,5524.98449,1.78998,301.0,315.15,Gaussian,98,0.0897953321375254,0.1850298783252375,0.0020200565862302,5524.9843936688,0.0005502955184357,0.0448291740099839,0.0005903173009416,,,0.1055646355421904,0.0013900909827162,1.646611762495349,0.0175344289618117
35,8,P35,5468.1286,0.83526,301.0,315.15,Gaussian,83,0.0519839219754125,0.0685090546918365,0.0010269930011504,5468.128817447097,0.0006063856552485,0.0356620682446275,0.0006357490985793,,,0.0839777515438139,0.0014970746903562,0.766393010694338,0.0113265945085138
36,9,P35,5438.04337,0.45662,301.0,315.15,Gaussian,91,0.0347920622459836,0.039509742793006,0.0007143112959377,5438.042399862297,0.0007954024389501,0.0387236888193553,0.0008312799104343,,,0.0911873169055944,0.0019575145490949,0.4070404484391947,0.0072623544420843
1,0,R37,5683.55388,0.60526,301.0,315.15,Lorentz,141,0.0127117309521866,0.1107926761029401,0.0005401785488299,5683.554672203668,0.000260733950154,0.0593656811404719,0.0004111988926468,,,0.1187313622809438,0.0008223977852837,0.5940537524973628,0.0026468865988339
2,1,R37,5701.97037,1.02838,301.0,315.15,Lorentz,129,0.0090531347221426,0.1838859329491239,0.0003848917152178,5701.969707227433,0.0001065644516307,0.0573086049798456,0.0001703536869288,,,0.1146172099596913,0.0003407073736254,1.0213599327540277,0.0019276275137721
3,2,R37,5719.1552,1.25557,301.0,315.15,Lorentz,127,0.0120103318482128,0.2216449035017057,0.0005069763676086,5719.154416493661,0.0001151498388725,0.0567685795252597,0.0001845871984563,,,0.1135371590505194,0.0003691743976676,1.2427960618205167,0.002565681787735
4,3,R37,5735.09519,1.29595,301.0,315.15,Lorentz,123,0.0092584299590649,0.221827962049345,0.0003846807905873,5735.09390349476,8.443414299374778e-05,0.054869566646408,0.0001352278507376,,,0.1097391332928161,0.00027045570114,1.2868706777321188,0.0020137108266753
5,4,R37,5749.77715,1.2162,301.0,315.15,Lorentz,112,0.0085511414698209,0.1926672581011679,0.0003446545954281,5749.777395941432,8.023727677835066e-05,0.0507903096689754,0.0001290579711572,,,0.1015806193379509,0.0002581159423357,1.207472371386588,0.0019386770801481
6,5,R37,5763.19545,1.04355,301.0,315.15,Lorentz,100,0.0065021299146271,0.1469929982896324,0.0002470714338938,5763.195119644071,6.701856703340188e-05,0.0450663032706903,0.0001075739044404,,,0.0901326065413807,0.0002151478092152,1.0382330741714787,0.0015678449415394
7,6,R37,5775.335,0.80142,301.0,315.15,Lorentz,92,0.0067479169150562,0.1021444941399219,0.0002409263995857,5775.334219192164,8.51336714737267e-05,0.0406380236267525,0.0001360662877375,,,0.081276047253505,0.0002721325747719,0.8000783702932106,0.0017062840344778
8,7,R37,5786.18828,0.56958,301.0,315.15,Lorentz,88,0.0110842644911218,0.0650694680325544,0.0003712360413847,5786.187486196006,0.0001887938539474,0.0366065358962417,0.0002967428723171,,,0.0732130717924834,0.0005934857427687,0.5658075902402462,0.0029585219203637
9,8,R37,5795.7421,0.35328,301.0,315.15,Lorentz,102,0.0132163866194406,0.0416093962119023,0.0004373605320554,5795.741289053018,0.0003702260680392,0.0380724847588669,0.0005686014139696,,,0.0761449695177338,0.0011372028285178,0.3478807025902444,0.0034267797652849
10,0,R35,5687.64057,1.77835,301.0,315.15,Lorentz,118,0.0107230994078448,0.2993574928382887,0.000445683895759,5687.63915766761,7.06926386458943e-05,0.0538654230122563,0.0001139249154263,,,0.1077308460245127,0.0002278498306332,1.7690096592748326,0.0023601143527993
11,1,R35,5706.07778,3.13666,301.0,315.15,Lorentz,116,0.0148479679806817,0.525448845370236,0.0006179926439711,5706.0794709456,5.5264661292627325e-05,0.0534597994525569,8.927817408964208e-05,,,0.1069195989051139,0.0001785563479464,3.128623211041909,0.0032852651036316
