152 5389.892817 1.578E-37 1.227E+01.00950.060 8621.24860.50-.017390              4              2                    R 17      444523 9 4 3 2 1 4   296.0  280.0,#,#,#,#
152 5390.620110 3.441E-34 1.181E+01.01230.072 6951.28560.50-.017392              4              2                    R 11      444523 9 4 3 2 1 4   200.0  184.0,#,#,#,#
152 5392.396291 8.243E-47 6.516E+00.00930.06013010.00000.50-.017396              3              1                    R 32      444523 9 4 3 2 1 4   536.0  520.0,#,#,#,#
152 5392.785567 8.352E-27 6.711E+00.07880.242 3005.24970.71-.011660              3              1                    P  3      454523 9 4 3 2 1 4    40.0   56.0,#,#,#,#
152 5393.318875 1.897E-84 4.451E+00.00930.06030704.93370.50-.017398             16             11                    P 26      452523 9 5 3 4 1 4   408.0  424.0,#,#,#,#
151 5393.347152 4.760E-37 1.232E+01.00950.060 8629.54150.50-.017398              4              2                    R 17      354523 9 4 3 2 1 4   296.0  280.0,#,#,#,#
152 5393.401441 7.161E-37 1.220E+01.00960.060 8297.32950.50-.017398              4              2                    R 16      444523 9 4 3 2 1 4   280.0  264.0,#,#,#,#
152 5393.858018 1.210E-34 1.190E+01.01120.068 7183.44310.50-.017399              4              2                    R 12      444523 9 4 3 2 1 4   216.0  200.0,#,#,#,#
151 5394.176767 1.050E-33 1.186E+01.01230.072 6957.20400.50-.017400              4              2                    R 11      364523 9 4 3 2 1 4   200.0  184.0,#,#,#,#
152 5395.384297 5.784E-66 1.479E+01.01000.06322079.44150.50-.017402             11              8                    P 15      442523 9 4 3 3 1 4   232.0  248.0,#,#,#,#
151 5395.431958 2.392E-46 6.541E+00.00930.06013026.26980.50-.017403              3              1                    R 32      454523 9 4 3 2 1 4   536.0  520.0,#,#,#,#
152 5395.543995 2.967E-36 1.213E+01.00970.060 7991.40490.50-.017403              4              2                    R 15      444523 9 4 3 2 1 4   264.0  248.0,#,#,#,#
152 5395.763804 3.862E-35 1.198E+01.01050.065 7434.28840.50-.017403              4              2                    R 13      444523 9 4 3 2 1 4   232.0  216.0,#,#,#,#
152 5396.038441 4.770E-67 2.612E+01.05890.20522469.09830.46-.013569             12              9                    P  5      452523 9 4 3 3 1 4    72.0   88.0,#,#,#,#
152 5396.328658 1.122E-35 1.206E+01.01000.062 7703.66480.50-.017405              4              2                    R 14      444523 9 4 3 2 1 4   248.0  232.0,#,#,#,#
151 5396.431734 2.593E-26 6.736E+00.07880.242 3007.53560.71-.011668              3              1                    P  3      464523 9 4 3 2 1 4    40.0   56.0,#,#,#,#
151 5396.460511 1.695E-65 1.488E+01.01000.06322094.25550.50-.017405             11              8                    P 15      232523 9 4 3 3 1 4   232.0  248.0,#,#,#,#
151 5396.880794 2.164E-36 1.225E+01.00960.060 8305.16550.50-.017406              4              2                    R 16      354523 9 4 3 2 1 4   280.0  264.0,#,#,#,#
151 5397.152947 1.406E-66 2.628E+01.05890.20522482.66280.46-.013572             12              9                    P  5      232523 9 4 3 3 1 4    72.0   88.0,#,#,#,#
151 5397.293280 3.224E-80 4.999E+00.00930.06028989.34310.50-.017407             13              9                    P 30      252523 9 5 3 4 1 4   472.0  488.0,#,#,#,#
151 5397.405500 3.685E-34 1.195E+01.01120.068 7189.69450.50-.017407              4              2                    R 12      354523 9 4 3 2 1 4   216.0  200.0,#,#,#,#
152 5397.670355 3.894E-67 1.405E+00.00930.06022334.36820.50-.017408              7              4                    P 36      442523 9 4 3 3 1 4   568.0  584.0,#,#,#,#
151 5398.291090 1.101E-66 1.414E+00.00930.06022356.54600.50-.017409              7              4                    P 36      242523 9 4 3 3 1 4   568.0  584.0,#,#,#,#
151 5399.045146 8.987E-36 1.218E+01.00970.060 7998.80780.50-.017411              4              2                    R 15      354523 9 4 3 2 1 4   264.0  248.0,#,#,#,#
151 5399.298994 1.174E-34 1.203E+01.01050.065 7440.89840.50-.017411              4              2                    R 13      354523 9 4 3 2 1 4   232.0  216.0,#,#,#,#
151 5399.848413 3.404E-35 1.211E+01.01000.062 7710.65890.50-.017412              4              2                    R 14      354523 9 4 3 2 1 4   248.0  232.0,#,#,#,#
152 5400.420279 1.122E-80 4.934E+00.00930.06028968.70940.50-.017414             13              9                    P 30      452523 9 5 3 4 1 4   472.0  488.0,#,#,#,#
151 5401.586185 8.065E-83 7.791E+00.00940.06030216.79830.50-.017416             17             12                    P 19      252523 9 5 3 4 1 4   296.0  312.0,#,#,#,#
151 5401.991411 5.142E-79 3.169E+01.01230.08028622.58360.50-.017417             16             12                    R 11      252523 9 5 3 4 1 4   200.0  184.0,#,#,#,#
152 5403.253118 7.458E-23 1.831E+00.01740.095 1140.34820.15-.015163              2              0                    P 10      446623 9 4 3 2 1 4   152.0  168.0,#,#,#,#
152 5403.385939 5.466E-66 5.124E+00.00930.06021996.48070.50-.017420              9              6                    P 27      442523 9 4 3 3 1 4   424.0  440.0,#,#,#,#
151 5404.266450 1.577E-65 5.157E+00.00930.06022014.69670.50-.017422              9              6                    P 27      232523 9 4 3 3 1 4   424.0  440.0,#,#,#,#
152 5405.099339 1.755E-79 3.147E+01.01230.08028607.17860.50-.017424             16             12                    R 11      452523 9 5 3 4 1 4   200.0  184.0,#,#,#,#
151 5406.878682 2.322E-22 1.838E+00.01740.095 1142.05420.15-.015171              2              0                    P 10      466623 9 4 3 2 1 4   152.0  168.0,#,#,#,#
152 5409.224258 1.766E-51 2.234E+00.00930.06015039.31790.50-.017433              2              0                    R 39      444523 9 4 3 2 1 4   648.0  632.0,#,#,#,#
151 5409.489957 3.263E-78 1.481E+01.00960.06028142.35330.50-.017434             15             11                    P 17      252523 9 5 3 4 1 4   264.0  280.0,#,#,#,#
152 5409.561577 2.751E-83 7.691E+00.00940.06030199.96710.50-.017434             17             12                    P 19      452523 9 5 3 4 1 4   296.0  312.0,#,#,#,#
152 5410.883215 9.527E-71 3.146E+01.00950.06024549.57570.50-.017437             12              9                    R 17      442523 9 4 3 3 1 4   296.0  280.0,#,#,#,#
151 5411.499135 2.775E-70 3.163E+01.00950.06024565.58930.50-.017439             12              9                    R 17      232523 9 4 3 3 1 4   296.0  280.0,#,#,#,#
151 5412.010911 5.013E-51 2.243E+00.00930.06015060.16180.50-.017440              2              0                    R 39      454523 9 4 3 2 1 4   648.0  632.0,#,#,#,#
152 5412.087050 1.117E-78 1.466E+01.00960.06028125.80990.50-.017440             15             11                    P 17      452523 9 5 3 4 1 4   264.0  280.0,#,#,#,#
152 5415.388227 7.454E-27 7.495E+00.08700.229 2944.57870.69-.010061              3              1                    P  2      454523 9 4 3 2 1 4    24.0   40.0,#,#,#,#
152 5416.637622 1.341E-45 6.492E+00.00930.06012427.37990.50-.017450              3              1                    R 31      444523 9 4 3 2 1 4   520.0  504.0,#,#,#,#
151 5417.061280 4.265E-78 2.749E+01.05890.20227946.70480.46-.013617             16             12                    P  5      252523 9 5 3 4 1 4    72.0   88.0,#,#,#,#
151 5419.069697 2.315E-26 7.524E+00.08700.229 2946.77480.69-.010069              3              1                    P  2      464523 9 4 3 2 1 4    24.0   40.0,#,#,#,#
152 5419.331316 5.533E-67 2.705E+01.07010.23022392.26760.61-.013770             12              9                    P  4      452523 9 4 3 3 1 4    56.0   72.0,#,#,#,#
152 5419.522432 1.450E-78 2.726E+01.05890.20227931.95900.46-.013622             16             12                    P  5      452523 9 5 3 4 1 4    72.0   88.0,#,#,#,#
151 5419.747359 3.905E-45 6.517E+00.00930.06012442.88260.50-.017457              3              1                    R 31      454523 9 4 3 2 1 4   520.0  504.0,#,#,#,#
151 5420.302245 1.320E-83 1.268E+01.00940.06030728.35720.50-.017458             17             12                    R 21      252523 9 5 3 4 1 4   360.0  344.0,#,#,#,#
151 5420.485394 1.632E-66 2.721E+01.07010.23022405.73880.61-.013772             12              9                    P  4      232523 9 4 3 3 1 4    56.0   72.0,#,#,#,#
151 5424.629233 6.071E-79 8.618E+00.00930.06028448.60610.50-.017468             14             10                    P 24      252523 9 5 3 4 1 4   376.0  392.0,#,#,#,#
152 5427.413848 2.094E-79 8.519E+00.00930.06028430.13690.50-.017474             14             10                    P 24      452523 9 5 3 4 1 4   376.0  392.0,#,#,#,#
151 5427.772133 7.660E-76 2.181E+01.00930.06027255.32260.50-.017475             10              7                    R 34      232523 9 4 3 3 1 4   568.0  552.0,#,#,#,#
152 5428.125189 2.710E-76 2.169E+01.00930.06027233.02780.50-.017476             10              7                    R 34      442523 9 4 3 3 1 4   568.0  552.0,#,#,#,#
152 5428.930639 1.304E-73 2.691E+01.00930.06025961.48350.50-.017478             11              8                    R 27      442523 9 4 3 3 1 4   456.0  440.0,#,#,#,#
151 5429.056820 3.740E-73 2.706E+01.00930.06025980.74830.50-.017478             11              8                    R 27      232523 9 4 3 3 1 4   456.0  440.0,#,#,#,#
152 5431.343410 4.596E-84 1.278E+01.00940.06030711.11230.50-.017483             17             12                    R 21      452523 9 5 3 4 1 4   360.0  344.0,#,#,#,#
151 5432.502366 9.191E-79 3.081E+01.01420.08728477.79260.50-.017486             16             12                    R 10      252523 9 5 3 4 1 4   184.0  168.0,#,#,#,#
152 5433.061104 2.239E-65 8.797E+00.00940.06021762.51580.50-.017487             10              7                    P 21      442523 9 4 3 3 1 4   328.0  344.0,#,#,#,#
151 5434.120563 6.521E-65 8.853E+00.00940.06021778.69030.50-.017489             10              7                    P 21      232523 9 4 3 3 1 4   328.0  344.0,#,#,#,#
151 5434.136732 1.699E-82 1.289E+00.00930.06029841.78530.50-.017489             11              7                    P 39      252523 9 5 3 4 1 4   616.0  632.0,#,#,#,#
