wavenumber,absorption,branch,j,m,pressure,temperature,evals,npoints,r2,amplitude,amplitude_stderr,center,center_std,sigma,sigma_stderr,gamma,gamma_stderr,fwhm,fwhm_stderr,height,height_stderr
5601.765654000001,0.7494034905453656,P,3,-3,0.2,293,59,1327,0.9999946706596784,0.15923927363229445,1.5273106855340204e-05,5601.765650268333,6.6417386050483584e-06,0.01344329229658936,4.047469190740297e-05,0.06488637655135354,1.7314376762181075e-05,0.13756648841446412,2.233398223282304e-05,0.7512361830688977,7.716110989395578e-05
5625.027654,0.733119266407013,P,2,-2,0.2,293,70,1240,0.9999954224124522,0.1456139059997132,1.3392806086845717e-05,5625.027943970579,6.124078396740965e-06,0.012361511022740412,3.674743391240944e-05,0.06074864614169839,1.555406152749681e-05,0.12855031469334302,2.013520759817864e-05,0.7346791291552391,7.331944420310422e-05
5647.104654000001,0.5804620774046161,P,1,-1,0.2,293,80,1051,0.9999990941641623,0.09731193012799805,4.3137253853896995e-06,5647.104711360963,2.7018099804429024e-06,0.008467575718835996,1.7943850449983495e-05,0.052003490879122816,6.362126298195926e-06,0.1079532710619921,8.311362127906189e-06,0.5809625161175503,2.9151160897373115e-05
5687.649654000001,0.6371629350850084,R,0,1,0.2,293,79,1026,0.9999981398070902,0.10436109517189979,6.733541292642752e-06,5687.65012396717,3.886623162389265e-06,0.0091616204400094,2.3178288789254812e-05,0.05049337069313792,9.099713359073608e-06,0.10570196520445396,1.1738948697764525e-05,0.6380833368364794,4.6323321370162825e-05
5706.093654,0.8195898742706699,R,1,2,0.2,293,124,1257,0.9999846267911501,0.16579465058812543,2.7946324162457995e-05,5706.093719492129,1.1318742052151287e-05,0.015045728865339114,5.8684056107636646e-05,0.06074712314645375,2.9244579589845325e-05,0.13167760204225815,3.705277522675978e-05,0.823110751633119,0.00014716610655366756
5723.301654000001,0.8659481325243189,R,2,3,0.2,293,109,1380,0.9999704954645612,0.19291668573326692,4.3169419752578276e-05,5723.301754012891,1.5885612828972618e-05,0.018178970931300442,7.905922031511048e-05,0.06604171833415606,4.2857657983044684e-05,0.14552056463199556,5.288653855922448e-05,0.8712982524895788,0.0001995141094151969
5739.262654,0.8679766817083953,R,3,4,0.2,293,106,1347,0.9999689552079273,0.18881038675880535,4.387557685071654e-05,5739.262488349011,1.6252548198988682e-05,0.017892879851467425,7.997638942295866e-05,0.06440652831353644,4.346961557297791e-05,0.1421388865592238,5.409531377578934e-05,0.8734827673612694,0.00020968589019814825
5753.964654,0.8439030776275971,R,4,5,0.2,293,82,1183,0.9999764818166871,0.1609037283833158,3.4707298787405867e-05,5753.964534712395,1.3980415283995885e-05,0.015072639040193125,6.698406762130518e-05,0.05676418074292061,3.5466987028373634e-05,0.1243432371087384,4.4559817000686964e-05,0.8488538296739964,0.0001946568211406581
5767.396654,0.7887093425519756,R,5,6,0.2,293,103,960,0.999986504796678,0.12183612783427494,2.2149205828530402e-05,5767.396816002017,1.0579405689877117e-05,0.011530067177675518,4.777162629589421e-05,0.04638864361454109,2.461738371282448e-05,0.10060450698660242,3.067613577479141e-05,0.7918267038609772,0.0001589391181848401
5779.548654,0.6940818865396832,R,6,7,0.2,293,70,739,0.999993295758727,0.08237896251878574,1.213981015643856e-05,5779.54866017962,7.665321920437914e-06,0.008461774989799165,3.102562962576813e-05,0.035861124417962686,1.6109525366778297e-05,0.07721744836550833,1.8531303654581666e-05,0.6959090334647783,0.00011485834359042069
5790.409654000001,0.5593866072927237,R,7,8,0.2,293,70,550,0.9999964548957114,0.04959619705044005,6.227106653310443e-06,5790.409706604619,5.964864273227078e-06,0.006589361781490222,1.9955797021522485e-05,0.026701574422080543,1.1159454680311393e-05,0.05784926394519119,1.103085310224364e-05,0.5603721225790835,7.686200075807874e-05
5799.969654,0.3726903378566728,R,8,9,0.2,293,42,443,0.9999984535372161,0.026720689131728648,2.4610624739416475e-06,5799.969954736954,4.1422753516876546e-06,0.005671642756951978,1.179102174376582e-05,0.021456502414017864,6.933116339374596e-06,0.046967240029751105,6.356611018928974e-06,0.37311269381767875,3.670910999215033e-05
5808.219654,0.20121359451225362,R,9,10,0.2,293,48,385,0.9999994339137634,0.01262329099255266,7.501174156028776e-07,5808.219773587019,2.564634211399814e-06,0.005298656883422903,6.4772899788824115e-06,0.018629426795337134,3.944984049973909e-06,0.04128143331730572,3.612499667036779e-06,0.20134193342304593,1.2616985568086467e-05
5815.149654000001,0.0957817365604493,R,10,11,0.2,293,21,331,0.9999994569281466,0.005205053146516925,3.2652201461803043e-07,5815.149928251497,2.561381150790429e-06,0.005136615591079252,5.447613188028657e-06,0.01586836812198067,3.5777781062896703e-06,0.03605755554810869,3.30411073372475e-06,0.09582079809578875,6.2061462480287566e-06
5820.751654000001,0.03757137701477442,R,11,12,0.2,293,36,307,0.9999994244192398,0.0019011765106318745,1.2777444669377747e-07,5820.751394772201,2.6620491294270434e-06,0.0050703532352744385,5.1735829726972356e-06,0.014624745714652276,3.5335658120501096e-06,0.03374379497661366,3.2872513054414292e-06,0.03758167057736685,2.5753460130437214e-06
5374.629654,0.031948682773602854,P,11,-11,0.4,293,36,708,0.9999999979085618,0.003600549987310575,9.435922028243211e-09,5374.629173188716,1.2985730964676075e-07,0.004692840196197645,8.481583021426681e-07,0.03526308318821558,2.677676728917404e-07,0.07233670314439004,3.179884084007409e-07,0.03195370108065546,9.664559348594009e-08
5406.878654,0.07904063811745343,P,10,-10,0.4,293,38,779,0.9999999883935937,0.009786782515232628,5.7338341715211956e-08,5406.878683035869,3.03159513372941e-07,0.004791409341402542,2.231845843951531e-06,0.038833076341553696,6.43703664562515e-07,0.07938640226446064,7.975369259998354e-07,0.07905169815041027,5.384565522231969e-07
5438.0546540000005,0.16153112180325968,P,9,-9,0.4,293,46,922,0.9999999886799289,0.023617108066596337,1.2464441358174162e-07,5438.055135252106,2.9634455779248385e-07,0.005009893662598908,2.6707125545142546e-06,0.045994594988591764,6.640671475191556e-07,0.09358516609616663,8.664832739489412e-07,0.16157047474137068,9.920653475100102e-07
